id,name,category,price
PROD_01146,Product Reality 444,Aerospace,4199.11
PROD_01147,Product Open 877,Automotive,1803.92
PROD_01148,Product Spring 268,Electronics,689.11
PROD_01149,Product Bank 616,Energy,3666.43
PROD_01150,Product Treat 389,Textiles,880.26
PROD_01151,Product During 207,Electronics,2226.92
PROD_01152,Product Leave 485,Pharma,4161.1
PROD_01153,Product Record 958,Pharma,2011.95
PROD_01154,Product Husband 744,Textiles,4352.35
PROD_01155,Product Term 100,Electronics,4680.78
PROD_01156,Product Forget 402,Aerospace,4081.4
PROD_01157,Product Picture 307,Pharma,2946.71
PROD_01158,Product Cause 993,Electronics,486.31
PROD_01159,Product That 505,Pharma,162.23
PROD_01160,Product Personal 782,Aerospace,1889.26
PROD_01161,Product Action 874,Pharma,3619.33
PROD_01162,Product Miss 680,Pharma,4261.7
PROD_01163,Product Art 370,Textiles,4881.0
PROD_01164,Product Dark 553,Automotive,1767.01
PROD_01165,Product National 249,Aerospace,2571.75
PROD_01166,Product Task 839,Aerospace,4186.73
PROD_01167,Product Doctor 492,Automotive,1905.88
PROD_01168,Product Time 585,Textiles,1384.04
PROD_01169,Product Organization 203,Aerospace,2025.84
PROD_01170,Product Film 926,Textiles,4609.65
PROD_01171,Product Consumer 472,Textiles,3468.6
PROD_01172,Product Maintain 869,Pharma,4519.72
PROD_01173,Product Building 511,Pharma,166.81
PROD_01174,Product To 317,Automotive,1975.93
PROD_01175,Product Skin 448,Energy,2020.95
PROD_01176,Product Discussion 558,Electronics,512.74
PROD_01177,Product Short 532,Energy,4135.66
PROD_01178,Product Evidence 570,Energy,2011.71
PROD_01179,Product Character 330,Energy,4438.31
PROD_01180,Product Finish 288,Pharma,4468.58
PROD_01181,Product Might 758,Textiles,4653.03
PROD_01182,Product Art 332,Pharma,1488.58
PROD_01183,Product Keep 533,Energy,4595.58
PROD_01184,Product Region 615,Pharma,509.16
PROD_01185,Product We 525,Automotive,3594.75
PROD_01186,Product Finish 311,Textiles,3032.61
PROD_01187,Product Reduce 391,Textiles,2291.96
PROD_01188,Product Relate 396,Electronics,2548.75
PROD_01189,Product Outside 320,Automotive,3527.43
PROD_01190,Product Cell 524,Aerospace,4709.62
PROD_01191,Product Career 218,Electronics,4782.35
PROD_01192,Product Then 650,Textiles,2441.54
PROD_01193,Product Care 891,Aerospace,321.09
PROD_01194,Product Forward 319,Pharma,3757.9
PROD_01195,Product Run 442,Electronics,1104.05
PROD_01196,Product Light 660,Aerospace,3921.53
PROD_01197,Product Success 202,Textiles,3395.1
PROD_01198,Product Teach 926,Aerospace,3351.38
PROD_01199,Product Song 416,Energy,3632.82
PROD_01200,Product Bill 653,Aerospace,4562.75
PROD_01201,Product Know 156,Aerospace,3421.37
PROD_01202,Product Shake 211,Energy,4245.68
PROD_01203,Product Use 491,Pharma,2815.7
PROD_01204,Product Fill 973,Textiles,1944.35
PROD_01205,Product Appear 635,Aerospace,4789.51
PROD_01206,Product Student 976,Textiles,4518.23
PROD_01207,Product Ahead 413,Textiles,4015.78
PROD_01208,Product Far 126,Automotive,4274.57
PROD_01209,Product To 997,Automotive,3340.02
PROD_01210,Product More 389,Automotive,2733.04
PROD_01211,Product Western 541,Textiles,975.09
PROD_01212,Product Season 611,Electronics,4586.67
PROD_01213,Product Owner 742,Automotive,527.2
PROD_01214,Product Here 329,Textiles,1997.68
PROD_01215,Product Test 444,Textiles,2152.0
PROD_01216,Product Commercial 337,Energy,373.78
PROD_01217,Product Everyone 796,Electronics,4664.31
PROD_01218,Product Buy 262,Textiles,3434.96
PROD_01219,Product Exactly 875,Automotive,4642.65
PROD_01220,Product Doctor 782,Automotive,2126.22
PROD_01221,Product Public 829,Textiles,2119.45
PROD_01222,Product Fast 365,Textiles,3521.71
PROD_01223,Product Stop 521,Pharma,3495.13
PROD_01224,Product There 861,Textiles,3180.75
PROD_01225,Product War 526,Pharma,237.28
PROD_01226,Product Score 260,Automotive,2035.28
PROD_01227,Product Send 830,Aerospace,3731.04
PROD_01228,Product Rule 230,Automotive,1351.45
PROD_01229,Product Himself 696,Aerospace,1350.36
PROD_01230,Product Laugh 447,Aerospace,2298.06
PROD_01231,Product Foot 373,Aerospace,1386.53
PROD_01232,Product Issue 189,Textiles,2209.37
PROD_01233,Product Whom 650,Aerospace,4551.1
PROD_01234,Product Indicate 532,Electronics,1576.14
PROD_01235,Product Discover 637,Aerospace,458.17
PROD_01236,Product Pm 692,Energy,4533.7
PROD_01237,Product Medical 448,Aerospace,2443.78
PROD_01238,Product Base 926,Electronics,4822.41
PROD_01239,Product Teach 350,Automotive,2644.94
PROD_01240,Product Month 879,Electronics,2506.42
PROD_01241,Product And 112,Automotive,3196.81
PROD_01242,Product Though 866,Electronics,1818.51
PROD_01243,Product Believe 882,Textiles,4850.25
PROD_01244,Product Chair 109,Pharma,1047.03
PROD_01245,Product Sign 354,Aerospace,4910.62
PROD_01246,Product Wife 785,Electronics,2710.7
PROD_01247,Product Another 436,Electronics,3036.97
PROD_01248,Product Image 304,Energy,3416.52
PROD_01249,Product Despite 158,Textiles,2886.4
PROD_01250,Product Effect 806,Automotive,1607.17
PROD_01251,Product Health 732,Energy,4756.14
PROD_01252,Product World 472,Textiles,3732.04
PROD_01253,Product Minute 188,Electronics,310.27
PROD_01254,Product Heavy 298,Electronics,4724.63
PROD_01255,Product Provide 951,Energy,2260.35
PROD_01256,Product Particular 467,Energy,1986.05
PROD_01257,Product Position 668,Aerospace,3314.11
PROD_01258,Product Seem 128,Pharma,369.46
PROD_01259,Product Me 403,Pharma,578.58
PROD_01260,Product President 498,Electronics,2040.47
PROD_01261,Product Explain 751,Aerospace,4932.17
PROD_01262,Product Picture 200,Automotive,4018.15
PROD_01263,Product Manage 506,Automotive,1706.61
PROD_01264,Product Four 638,Pharma,1049.72
PROD_01265,Product Want 529,Electronics,3184.19
PROD_01266,Product Interview 870,Electronics,1524.65
PROD_01267,Product Magazine 627,Electronics,2623.44
PROD_01268,Product Heart 106,Pharma,4240.76
PROD_01269,Product Kid 589,Pharma,4977.84
PROD_01270,Product Fast 796,Energy,2661.64
PROD_01271,Product Human 828,Textiles,1865.07
PROD_01272,Product Receive 825,Pharma,3931.92
PROD_01273,Product Knowledge 969,Electronics,929.38
PROD_01274,Product Mission 881,Energy,1294.75
PROD_01275,Product Huge 570,Electronics,4151.41
PROD_01276,Product Industry 651,Energy,3032.02
PROD_01277,Product Worry 245,Textiles,2883.59
PROD_01278,Product Let 335,Pharma,3380.14
PROD_01279,Product Summer 874,Pharma,3462.74
PROD_01280,Product Especially 444,Energy,4536.82
PROD_01281,Product Paper 999,Energy,214.04
PROD_01282,Product Send 980,Aerospace,2244.5
PROD_01283,Product Better 931,Automotive,3294.82
PROD_01284,Product Discussion 227,Energy,3758.38
PROD_01285,Product Five 430,Automotive,2039.48
PROD_01286,Product Scientist 884,Pharma,3530.68
PROD_01287,Product Mrs 912,Aerospace,2281.54
PROD_01288,Product Board 630,Automotive,4166.99
PROD_01289,Product Increase 476,Aerospace,3236.58
PROD_01290,Product Whom 534,Automotive,2229.34
PROD_01291,Product Pattern 148,Pharma,641.5
PROD_01292,Product South 629,Electronics,2114.94
PROD_01293,Product Still 950,Textiles,3124.78
PROD_01294,Product She 545,Automotive,4407.67
PROD_01295,Product Family 571,Automotive,1064.25
PROD_01296,Product Where 303,Energy,4189.28
PROD_01297,Product Actually 505,Energy,3183.45
PROD_01298,Product Difference 503,Energy,3843.98
PROD_01299,Product Compare 441,Textiles,294.28
PROD_01300,Product Fish 846,Aerospace,4508.88
PROD_01301,Product Start 912,Electronics,1713.33
PROD_01302,Product Change 134,Aerospace,1287.85
PROD_01303,Product Color 309,Electronics,4976.23
PROD_01304,Product Bring 538,Automotive,3086.12
PROD_01305,Product Land 305,Aerospace,1676.48
PROD_01306,Product Science 288,Electronics,4279.66
PROD_01307,Product Especially 368,Automotive,1272.56
PROD_01308,Product Situation 557,Electronics,3894.62
PROD_01309,Product Head 277,Electronics,4458.67
PROD_01310,Product Decision 430,Textiles,1619.47
PROD_01311,Product Science 231,Electronics,1174.09
PROD_01312,Product Century 647,Textiles,112.77
PROD_01313,Product Turn 616,Automotive,2700.72
PROD_01314,Product Respond 561,Automotive,3961.13
PROD_01315,Product Federal 779,Energy,2300.32
PROD_01316,Product Set 245,Pharma,1913.23
PROD_01317,Product Few 417,Aerospace,1703.96
PROD_01318,Product Rock 881,Automotive,4464.2
PROD_01319,Product Protect 791,Electronics,2405.04
PROD_01320,Product Cell 754,Energy,3538.82
PROD_01321,Product Call 589,Electronics,173.57
PROD_01322,Product Follow 789,Energy,1989.61
PROD_01323,Product Inside 662,Energy,2237.18
PROD_01324,Product Beyond 413,Pharma,1216.34
PROD_01325,Product Add 430,Energy,3865.59
PROD_01326,Product Admit 384,Pharma,4770.07
PROD_01327,Product Federal 604,Electronics,2091.81
PROD_01328,Product Owner 789,Electronics,4707.12
PROD_01329,Product My 471,Aerospace,3251.3
PROD_01330,Product Dark 535,Automotive,1304.83
PROD_01331,Product Forward 119,Textiles,3426.6
PROD_01332,Product You 183,Electronics,3776.72
PROD_01333,Product Pressure 788,Electronics,4235.62
PROD_01334,Product And 801,Automotive,1143.96
PROD_01335,Product Think 284,Automotive,205.51
PROD_01336,Product Argue 508,Textiles,881.73
PROD_01337,Product Good 615,Pharma,2261.75
PROD_01338,Product Threat 140,Energy,523.13
PROD_01339,Product Morning 708,Electronics,1068.86
PROD_01340,Product Black 129,Automotive,3650.33
PROD_01341,Product South 378,Automotive,315.0
PROD_01342,Product Prepare 249,Energy,3623.55
PROD_01343,Product Option 451,Aerospace,2683.53
PROD_01344,Product Dark 109,Pharma,769.51
PROD_01345,Product Knowledge 667,Pharma,4087.28
PROD_01346,Product History 202,Aerospace,476.11
PROD_01347,Product Bag 541,Energy,3625.87
PROD_01348,Product Source 852,Automotive,2965.14
PROD_01349,Product Final 174,Electronics,4397.67
PROD_01350,Product Instead 908,Automotive,3202.37
PROD_01351,Product Party 607,Energy,1796.22
PROD_01352,Product Art 562,Automotive,1050.93
PROD_01353,Product Future 921,Aerospace,3438.7
PROD_01354,Product Physical 370,Textiles,1954.79
PROD_01355,Product Reflect 594,Textiles,4667.6
PROD_01356,Product Bed 508,Energy,730.66
PROD_01357,Product Not 312,Electronics,4963.96
PROD_01358,Product What 857,Textiles,1122.97
PROD_01359,Product Dream 114,Automotive,4512.98
PROD_01360,Product Medical 563,Textiles,1524.11
PROD_01361,Product Itself 542,Pharma,1237.82
PROD_01362,Product Head 779,Pharma,182.62
PROD_01363,Product Democratic 630,Automotive,1922.88
PROD_01364,Product President 561,Electronics,1484.14
PROD_01365,Product Lot 852,Pharma,3925.73
PROD_01366,Product Part 359,Automotive,2834.23
PROD_01367,Product Society 476,Aerospace,2608.19
PROD_01368,Product Alone 590,Aerospace,1344.61
PROD_01369,Product Although 199,Electronics,2948.9
PROD_01370,Product Full 339,Energy,319.51
PROD_01371,Product Low 894,Pharma,3461.59
PROD_01372,Product Nothing 566,Energy,3278.32
PROD_01373,Product Direction 370,Aerospace,2603.45
PROD_01374,Product Southern 623,Automotive,132.32
PROD_01375,Product Especially 222,Energy,3827.46
PROD_01376,Product Benefit 535,Electronics,4560.65
PROD_01377,Product Adult 129,Aerospace,2396.81
PROD_01378,Product Occur 909,Aerospace,4704.13
PROD_01379,Product Appear 687,Automotive,3332.14
PROD_01380,Product Modern 844,Energy,2807.05
PROD_01381,Product Help 469,Textiles,2312.04
PROD_01382,Product Also 880,Textiles,3939.14
PROD_01383,Product Week 129,Aerospace,1335.37
PROD_01384,Product Performance 590,Electronics,2990.91
PROD_01385,Product Glass 345,Energy,4903.69
PROD_01386,Product Artist 868,Pharma,1529.26
PROD_01387,Product Really 946,Energy,4399.71
PROD_01388,Product Worker 698,Pharma,3196.41
PROD_01389,Product Development 798,Automotive,3932.93
PROD_01390,Product Game 626,Aerospace,4956.82
PROD_01391,Product Expert 848,Pharma,1163.78
PROD_01392,Product Weight 520,Automotive,1333.7
PROD_01393,Product Hotel 909,Aerospace,489.72
PROD_01394,Product Brother 805,Textiles,2527.5
PROD_01395,Product Determine 141,Pharma,3925.4
PROD_01396,Product Whether 895,Textiles,3294.43
PROD_01397,Product Law 922,Energy,402.93
PROD_01398,Product Face 745,Aerospace,4032.78
PROD_01399,Product Always 417,Pharma,1805.33
PROD_01400,Product Car 234,Energy,940.45
PROD_01401,Product Share 627,Automotive,4727.32
PROD_01402,Product Say 694,Electronics,1506.32
PROD_01403,Product Political 106,Energy,2295.86
PROD_01404,Product Voice 434,Energy,947.22
PROD_01405,Product Fire 766,Energy,2908.12
PROD_01406,Product Continue 200,Aerospace,294.69
PROD_01407,Product Should 633,Textiles,2005.35
PROD_01408,Product Church 633,Textiles,4057.08
PROD_01409,Product Rise 846,Pharma,4034.06
PROD_01410,Product Television 167,Energy,4673.67
PROD_01411,Product Animal 965,Electronics,1982.44
PROD_01412,Product Reduce 850,Textiles,406.43
PROD_01413,Product Research 206,Aerospace,2544.96
PROD_01414,Product Option 664,Aerospace,2317.61
PROD_01415,Product Go 419,Aerospace,3612.3
PROD_01416,Product Pay 130,Pharma,2065.68
PROD_01417,Product Fund 298,Automotive,2116.66
PROD_01418,Product Able 282,Pharma,2172.03
PROD_01419,Product Yes 132,Automotive,4700.57
PROD_01420,Product Cut 448,Aerospace,3447.96
PROD_01421,Product Strong 604,Energy,3709.78
PROD_01422,Product Black 445,Automotive,1742.56
PROD_01423,Product Check 664,Textiles,2153.52
PROD_01424,Product Structure 571,Automotive,2189.96
PROD_01425,Product Sometimes 897,Electronics,1172.7
PROD_01426,Product Save 248,Electronics,644.93
PROD_01427,Product Think 792,Aerospace,915.33
PROD_01428,Product Bill 429,Energy,2204.54
PROD_01429,Product Here 466,Pharma,2464.22
PROD_01430,Product Great 691,Energy,4302.56
PROD_01431,Product Whether 405,Pharma,3477.8
PROD_01432,Product Painting 203,Energy,3424.09
PROD_01433,Product Heavy 167,Energy,3012.25
PROD_01434,Product Paper 625,Automotive,3483.58
PROD_01435,Product Positive 592,Aerospace,2152.96
PROD_01436,Product Through 244,Energy,2983.98
PROD_01437,Product White 159,Energy,804.61
PROD_01438,Product Sit 324,Textiles,637.05
PROD_01439,Product Home 482,Energy,2152.04
PROD_01440,Product Own 268,Automotive,1206.75
PROD_01441,Product Stage 721,Energy,199.56
PROD_01442,Product Consumer 556,Aerospace,4967.44
PROD_01443,Product While 255,Textiles,3954.53
PROD_01444,Product Executive 287,Automotive,1436.05
PROD_01445,Product Available 815,Textiles,4622.83
PROD_01446,Product Political 653,Aerospace,3594.96
PROD_01447,Product Run 200,Electronics,2187.47
PROD_01448,Product Leg 452,Energy,2013.7
PROD_01449,Product Bring 862,Energy,4213.27
PROD_01450,Product Lead 966,Textiles,4712.64
PROD_01451,Product Include 615,Pharma,445.49
PROD_01452,Product Ground 374,Aerospace,4545.03
PROD_01453,Product Future 552,Textiles,2381.97
PROD_01454,Product Where 222,Textiles,1092.54
PROD_01455,Product Suddenly 804,Pharma,3115.76
PROD_01456,Product Direction 303,Energy,347.22
PROD_01457,Product Hundred 913,Textiles,797.41
PROD_01458,Product Take 853,Textiles,2606.08
PROD_01459,Product Any 503,Electronics,557.79
PROD_01460,Product Buy 865,Energy,420.9
PROD_01461,Product Offer 268,Energy,1229.5
PROD_01462,Product Before 832,Pharma,3886.99
PROD_01463,Product Boy 829,Aerospace,1415.62
PROD_01464,Product Race 957,Automotive,2225.13
PROD_01465,Product Many 830,Electronics,3373.94
PROD_01466,Product Speak 330,Pharma,3342.29
PROD_01467,Product A 850,Energy,3757.86
PROD_01468,Product Democratic 575,Pharma,3207.43
PROD_01469,Product Carry 317,Pharma,3263.28
PROD_01470,Product Official 162,Energy,3991.5
PROD_01471,Product Another 893,Energy,1521.88
PROD_01472,Product Religious 967,Electronics,1567.77
PROD_01473,Product Energy 879,Pharma,3179.8
PROD_01474,Product City 731,Automotive,2568.17
PROD_01475,Product Rule 497,Textiles,3381.69
PROD_01476,Product Hear 543,Textiles,1647.58
PROD_01477,Product Deep 868,Energy,2105.71
PROD_01478,Product Note 673,Energy,473.34
PROD_01479,Product Decision 450,Aerospace,1141.43
PROD_01480,Product Industry 705,Automotive,3394.99
PROD_01481,Product Avoid 935,Electronics,4926.64
PROD_01482,Product Under 914,Automotive,3739.96
PROD_01483,Product Few 307,Textiles,1098.22
PROD_01484,Product Example 922,Automotive,4822.02
PROD_01485,Product The 774,Pharma,4213.11
PROD_01486,Product Safe 632,Electronics,3043.47
PROD_01487,Product Section 406,Pharma,1504.09
PROD_01488,Product Prevent 684,Electronics,3862.87
PROD_01489,Product Campaign 249,Electronics,2652.48
PROD_01490,Product Many 243,Textiles,1244.82
PROD_01491,Product Particularly 724,Energy,634.83
PROD_01492,Product Clearly 230,Electronics,1646.77
PROD_01493,Product Test 784,Energy,2197.21
PROD_01494,Product Avoid 363,Aerospace,1452.75
PROD_01495,Product Real 643,Automotive,2861.65
PROD_01496,Product Kid 543,Electronics,4047.75
PROD_01497,Product Ground 112,Pharma,826.18
PROD_01498,Product Back 622,Textiles,234.09
PROD_01499,Product Forget 223,Energy,333.56
PROD_01500,Product They 261,Pharma,2190.82
PROD_01501,Product Town 870,Pharma,845.73
PROD_01502,Product Offer 167,Aerospace,3354.66
PROD_01503,Product Camera 229,Automotive,1828.48
PROD_01504,Product Two 257,Pharma,1523.1
PROD_01505,Product At 572,Textiles,4019.96
PROD_01506,Product Bit 958,Energy,4767.42
PROD_01507,Product Treatment 840,Electronics,2176.83
PROD_01508,Product Trade 458,Pharma,1898.71
PROD_01509,Product Financial 524,Aerospace,4656.73
PROD_01510,Product Water 530,Textiles,363.99
PROD_01511,Product Issue 294,Textiles,4859.09
PROD_01512,Product On 550,Electronics,428.85
PROD_01513,Product Moment 152,Energy,4538.94
PROD_01514,Product Could 483,Aerospace,4408.57
PROD_01515,Product Hundred 595,Pharma,1244.84
PROD_01516,Product Business 619,Energy,4765.46
PROD_01517,Product By 232,Pharma,3898.61
PROD_01518,Product Minute 563,Energy,1349.04
PROD_01519,Product Easy 310,Textiles,555.74
PROD_01520,Product Mean 205,Textiles,3270.46
PROD_01521,Product Address 173,Aerospace,3474.42
PROD_01522,Product Consumer 669,Pharma,4283.23
PROD_01523,Product Can 813,Aerospace,2077.02
PROD_01524,Product House 209,Aerospace,406.66
PROD_01525,Product Detail 836,Textiles,4225.48
PROD_01526,Product Offer 659,Electronics,2556.03
PROD_01527,Product There 599,Pharma,4588.58
PROD_01528,Product South 617,Electronics,1861.17
PROD_01529,Product Value 703,Electronics,2689.57
PROD_01530,Product Even 539,Automotive,1255.66
PROD_01531,Product Hard 310,Textiles,2639.9
PROD_01532,Product Analysis 158,Energy,3274.57
PROD_01533,Product Treatment 169,Energy,1883.85
PROD_01534,Product Democratic 180,Pharma,4304.33
PROD_01535,Product Him 948,Automotive,3831.7
PROD_01536,Product Gas 109,Electronics,4159.6
PROD_01537,Product Product 364,Textiles,3563.77
PROD_01538,Product Pattern 171,Energy,3799.44
PROD_01539,Product Place 145,Textiles,3312.73
PROD_01540,Product Industry 543,Energy,1762.11
PROD_01541,Product Within 705,Electronics,4068.91
PROD_01542,Product Main 298,Textiles,4615.06
PROD_01543,Product Door 654,Textiles,4971.38
PROD_01544,Product Behavior 996,Electronics,4638.6
PROD_01545,Product Decide 409,Textiles,4248.99
PROD_01546,Product Red 703,Electronics,364.97
PROD_01547,Product Both 909,Textiles,3203.62
PROD_01548,Product Civil 277,Automotive,2407.21
PROD_01549,Product Buy 618,Automotive,2286.02
PROD_01550,Product Degree 764,Textiles,775.56
PROD_01551,Product Suggest 342,Electronics,3646.09
PROD_01552,Product Training 381,Textiles,120.23
PROD_01553,Product System 195,Automotive,2029.48
PROD_01554,Product Start 118,Aerospace,1913.99
PROD_01555,Product Bad 516,Aerospace,3538.15
PROD_01556,Product Seven 260,Energy,731.18
PROD_01557,Product Water 497,Energy,895.62
PROD_01558,Product Town 339,Textiles,756.73
PROD_01559,Product Crime 196,Automotive,1516.61
PROD_01560,Product Force 989,Electronics,1332.22
PROD_01561,Product Decade 621,Textiles,2241.99
PROD_01562,Product Especially 131,Automotive,3553.78
PROD_01563,Product Section 612,Textiles,4998.11
PROD_01564,Product Reflect 614,Electronics,497.21
PROD_01565,Product I 118,Automotive,686.42
PROD_01566,Product Hundred 500,Aerospace,2651.51
PROD_01567,Product Same 437,Automotive,1887.11
PROD_01568,Product Important 170,Automotive,3726.2
PROD_01569,Product Career 616,Automotive,3400.56
PROD_01570,Product Them 355,Textiles,4551.6
PROD_01571,Product Point 851,Pharma,2288.44
PROD_01572,Product Bring 635,Aerospace,2694.38
PROD_01573,Product Defense 244,Pharma,1723.24
PROD_01574,Product Win 734,Electronics,3078.41
PROD_01575,Product Run 610,Energy,652.76
PROD_01576,Product Support 321,Automotive,2883.5
PROD_01577,Product Huge 907,Textiles,828.05
PROD_01578,Product Could 880,Automotive,2812.8
PROD_01579,Product Bar 261,Aerospace,3835.19
PROD_01580,Product Good 733,Automotive,3547.69
PROD_01581,Product Dream 962,Textiles,1666.23
PROD_01582,Product Person 194,Automotive,4420.72
PROD_01583,Product Fact 583,Electronics,1925.02
PROD_01584,Product Trade 426,Pharma,4048.38
PROD_01585,Product Evening 127,Pharma,3477.03
PROD_01586,Product Address 597,Pharma,1824.24
PROD_01587,Product Source 287,Pharma,4902.82
PROD_01588,Product If 306,Textiles,4934.15
PROD_01589,Product Able 734,Electronics,4081.02
PROD_01590,Product Ball 135,Automotive,3651.52
PROD_01591,Product Those 406,Energy,3108.89
PROD_01592,Product Your 220,Pharma,3404.9
PROD_01593,Product Film 112,Aerospace,2401.67
PROD_01594,Product Kind 200,Textiles,4109.8
PROD_01595,Product Should 570,Energy,2868.33
PROD_01596,Product Budget 607,Pharma,3724.26
PROD_01597,Product Safe 804,Textiles,4584.58
PROD_01598,Product Catch 100,Pharma,4184.52
PROD_01599,Product Act 420,Pharma,1775.0
PROD_01600,Product Gun 721,Pharma,784.49
PROD_01601,Product Serious 982,Pharma,1228.18
PROD_01602,Product On 319,Textiles,1117.43
PROD_01603,Product Face 506,Aerospace,2919.92
PROD_01604,Product Pick 453,Automotive,2309.99
PROD_01605,Product Open 361,Pharma,1442.48
PROD_01606,Product Father 587,Aerospace,4757.45
PROD_01607,Product Even 267,Automotive,1950.58
PROD_01608,Product World 705,Pharma,4684.94
PROD_01609,Product Live 397,Aerospace,4449.37
PROD_01610,Product Hotel 347,Textiles,3027.57
PROD_01611,Product Discussion 996,Electronics,394.64
PROD_01612,Product Present 198,Automotive,4957.14
PROD_01613,Product Decision 835,Energy,1931.33
PROD_01614,Product Large 984,Pharma,3747.89
PROD_01615,Product Whatever 152,Automotive,3047.37
PROD_01616,Product Assume 117,Energy,4621.59
PROD_01617,Product Ahead 463,Automotive,2587.18
PROD_01618,Product Media 903,Aerospace,3085.32
PROD_01619,Product Fine 122,Textiles,3351.15
PROD_01620,Product Name 135,Electronics,1106.08
PROD_01621,Product Boy 982,Textiles,1420.63
PROD_01622,Product Will 688,Textiles,4183.21
PROD_01623,Product Defense 670,Automotive,2199.46
PROD_01624,Product To 327,Textiles,1963.2
PROD_01625,Product Reveal 229,Pharma,2048.7
PROD_01626,Product Current 106,Pharma,3628.74
PROD_01627,Product Hope 685,Aerospace,3038.78
PROD_01628,Product Eat 349,Electronics,2774.27
PROD_01629,Product Development 123,Pharma,3369.35
PROD_01630,Product Rule 895,Textiles,3084.69
PROD_01631,Product Election 126,Pharma,286.56
PROD_01632,Product Later 857,Aerospace,1707.71
PROD_01633,Product When 205,Pharma,2968.55
PROD_01634,Product Pretty 719,Electronics,2104.8
PROD_01635,Product Face 162,Automotive,4677.82
PROD_01636,Product At 529,Aerospace,3939.9
PROD_01637,Product Truth 265,Textiles,4891.18
PROD_01638,Product Level 494,Electronics,186.92
PROD_01639,Product Hard 470,Electronics,385.17
PROD_01640,Product Bring 889,Energy,585.39
PROD_01641,Product More 925,Electronics,4869.29
PROD_01642,Product All 734,Aerospace,1880.33
PROD_01643,Product Report 551,Automotive,2824.75
PROD_01644,Product About 198,Textiles,2466.34
PROD_01645,Product List 864,Pharma,129.8
PROD_01646,Product Record 729,Energy,2669.9
PROD_01647,Product Hard 584,Energy,2262.94
PROD_01648,Product Imagine 772,Automotive,467.04
PROD_01649,Product Hold 796,Aerospace,675.68
PROD_01650,Product North 855,Pharma,1679.61
PROD_01651,Product Change 865,Electronics,2163.19
PROD_01652,Product Great 319,Aerospace,1295.43
PROD_01653,Product Generation 756,Energy,2690.73
PROD_01654,Product Every 632,Energy,1251.01
PROD_01655,Product Mrs 964,Textiles,4837.25
PROD_01656,Product Sing 141,Energy,2330.08
PROD_01657,Product Edge 968,Electronics,4265.68
PROD_01658,Product Move 665,Energy,2134.06
PROD_01659,Product Last 903,Automotive,3869.86
PROD_01660,Product Open 803,Aerospace,4958.74
PROD_01661,Product Skill 602,Aerospace,1827.62
PROD_01662,Product When 198,Energy,3403.0
PROD_01663,Product Whatever 654,Energy,2353.19
PROD_01664,Product Town 291,Aerospace,3892.53
PROD_01665,Product Table 298,Electronics,3465.57
PROD_01666,Product How 449,Aerospace,4630.87
PROD_01667,Product Behavior 949,Textiles,4161.2
PROD_01668,Product Chance 516,Aerospace,561.21
PROD_01669,Product Decide 424,Energy,1335.62
PROD_01670,Product Wait 861,Automotive,4194.79
PROD_01671,Product Response 137,Aerospace,4250.08
PROD_01672,Product Grow 309,Automotive,904.08
PROD_01673,Product Speak 517,Pharma,2068.99
PROD_01674,Product Near 122,Textiles,3289.69
PROD_01675,Product Message 599,Automotive,3118.86
PROD_01676,Product Poor 613,Automotive,2142.03
PROD_01677,Product Able 186,Energy,3172.22
PROD_01678,Product Win 830,Electronics,3645.47
PROD_01679,Product Ground 129,Automotive,4300.55
PROD_01680,Product Above 818,Aerospace,3520.53
PROD_01681,Product Measure 281,Energy,2076.24
PROD_01682,Product Task 839,Energy,3467.07
PROD_01683,Product Describe 280,Textiles,1628.89
PROD_01684,Product Analysis 710,Aerospace,3709.61
PROD_01685,Product Scientist 953,Energy,367.25
PROD_01686,Product Sing 176,Pharma,625.77
PROD_01687,Product Pick 265,Automotive,3742.67
PROD_01688,Product Assume 422,Aerospace,3937.52
PROD_01689,Product Medical 187,Aerospace,3939.92
PROD_01690,Product Tree 573,Automotive,2949.67
PROD_01691,Product Care 760,Aerospace,1004.19
PROD_01692,Product Others 579,Energy,1066.25
PROD_01693,Product Enough 339,Textiles,2702.96
PROD_01694,Product Result 230,Automotive,185.02
PROD_01695,Product Remember 807,Automotive,827.66
PROD_01696,Product Newspaper 435,Automotive,2185.51
PROD_01697,Product Former 141,Electronics,3211.98
PROD_01698,Product Imagine 652,Aerospace,624.22
PROD_01699,Product Stuff 289,Automotive,4594.95
PROD_01700,Product Energy 591,Automotive,2672.12
PROD_01701,Product Impact 944,Energy,3321.36
PROD_01702,Product Last 944,Electronics,3185.31
PROD_01703,Product International 270,Electronics,767.41
PROD_01704,Product Letter 740,Automotive,3757.27
PROD_01705,Product Daughter 875,Aerospace,3978.96
PROD_01706,Product Billion 525,Pharma,4726.7
PROD_01707,Product While 943,Electronics,394.89
PROD_01708,Product Win 132,Textiles,4032.87
PROD_01709,Product Different 379,Pharma,974.52
PROD_01710,Product Something 984,Electronics,3654.53
PROD_01711,Product Play 820,Electronics,268.72
PROD_01712,Product Sit 690,Electronics,427.5
PROD_01713,Product Interview 743,Aerospace,2361.37
PROD_01714,Product Smile 429,Energy,237.83
PROD_01715,Product Could 922,Pharma,3176.11
PROD_01716,Product Road 185,Aerospace,409.75
PROD_01717,Product Natural 998,Pharma,213.92
PROD_01718,Product Industry 816,Pharma,625.66
